trap,year,month,spec,number,wnv
T095,2007,7,CULEX PIPIENS,0.0,0.0
T095,2007,7,CULEX RESTUANS,0.0,0.0
T095,2007,7,CULEX TERRITANS,0.0,0.0
T095,2007,7,CULEX ERRATICUS,0.0,0.0
T095,2007,7,CULEX PIPIENS/RESTUANS,1.0,0.0
T095,2007,8,CULEX SALINARIUS,0.0,0.0
T095,2007,8,CULEX TARSALIS,0.0,0.0
T095,2007,8,CULEX PIPIENS,14.0,0.0
T095,2007,8,CULEX RESTUANS,2.0,0.0
T095,2007,8,CULEX TERRITANS,0.0,0.0
T095,2007,8,CULEX ERRATICUS,0.0,0.0
T095,2007,8,CULEX PIPIENS/RESTUANS,20.0,1.0
T095,2007,9,CULEX SALINARIUS,0.0,0.0
T095,2007,9,CULEX TARSALIS,0.0,0.0
T095,2007,9,CULEX PIPIENS,1.0,0.0
T095,2007,9,CULEX RESTUANS,31.0,0.0
T095,2007,9,CULEX TERRITANS,0.0,0.0
T095,2007,9,CULEX ERRATICUS,0.0,0.0
T095,2007,9,CULEX PIPIENS/RESTUANS,37.0,0.0
T095,2007,10,CULEX SALINARIUS,0.0,0.0
T095,2007,10,CULEX TARSALIS,0.0,0.0
T095,2007,10,CULEX PIPIENS,11.0,0.0
T095,2007,10,CULEX RESTUANS,10.0,1.0
T095,2007,10,CULEX TERRITANS,0.0,0.0
T095,2007,10,CULEX ERRATICUS,0.0,0.0
T095,2007,10,CULEX PIPIENS/RESTUANS,59.0,1.0
T095,2009,5,CULEX SALINARIUS,0.0,0.0
T095,2009,5,CULEX TARSALIS,0.0,0.0
T095,2009,5,CULEX PIPIENS,0.0,0.0
T095,2009,5,CULEX RESTUANS,0.0,0.0
T095,2009,5,CULEX TERRITANS,0.0,0.0
T095,2009,5,CULEX ERRATICUS,0.0,0.0
T095,2009,5,CULEX PIPIENS/RESTUANS,1.0,0.0
T095,2009,6,CULEX SALINARIUS,0.0,0.0
T095,2009,6,CULEX TARSALIS,0.0,0.0
T095,2009,6,CULEX PIPIENS,3.0,0.0
T095,2009,6,CULEX RESTUANS,6.0,0.0
T095,2009,6,CULEX TERRITANS,0.0,0.0
T095,2009,6,CULEX ERRATICUS,0.0,0.0
T095,2009,6,CULEX PIPIENS/RESTUANS,9.0,0.0
T095,2009,7,CULEX SALINARIUS,0.0,0.0
T095,2009,7,CULEX TARSALIS,0.0,0.0
T095,2009,7,CULEX PIPIENS,2.0,0.0
T095,2009,7,CULEX RESTUANS,76.0,0.0
T095,2009,7,CULEX TERRITANS,0.0,0.0
T095,2009,7,CULEX ERRATICUS,0.0,0.0
T095,2009,7,CULEX PIPIENS/RESTUANS,43.0,0.0
T095,2009,8,CULEX SALINARIUS,0.0,0.0
T095,2009,8,CULEX TARSALIS,0.0,0.0
T095,2009,8,CULEX PIPIENS,4.0,0.0
T095,2009,8,CULEX RESTUANS,38.0,0.0
T095,2009,8,CULEX TERRITANS,0.0,0.0
T095,2009,8,CULEX ERRATICUS,0.0,0.0
T095,2009,8,CULEX PIPIENS/RESTUANS,43.0,0.0
T095,2009,9,CULEX SALINARIUS,0.0,0.0
T095,2009,9,CULEX TARSALIS,0.0,0.0
T095,2009,9,CULEX PIPIENS,1.0,0.0
T095,2009,9,CULEX RESTUANS,2.0,0.0
T095,2009,9,CULEX TERRITANS,0.0,0.0
T095,2009,9,CULEX ERRATICUS,0.0,0.0
T095,2009,9,CULEX PIPIENS/RESTUANS,12.0,1.0
T095,2009,10,CULEX SALINARIUS,0.0,0.0
T095,2009,10,CULEX TARSALIS,0.0,0.0
T095,2009,10,CULEX PIPIENS,0.0,0.0
T095,2009,10,CULEX RESTUANS,0.0,0.0
T095,2009,10,CULEX TERRITANS,0.0,0.0
T095,2009,10,CULEX ERRATICUS,0.0,0.0
T095,2009,10,CULEX PIPIENS/RESTUANS,3.0,0.0
T095,2011,5,CULEX SALINARIUS,0.0,0.0
T095,2011,5,CULEX TARSALIS,0.0,0.0
T095,2011,5,CULEX PIPIENS,0.0,0.0
T095,2011,5,CULEX RESTUANS,0.0,0.0
T095,2011,5,CULEX TERRITANS,0.0,0.0
T095,2011,5,CULEX ERRATICUS,0.0,0.0
T095,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2011,6,CULEX SALINARIUS,0.0,0.0
T095,2011,6,CULEX TARSALIS,0.0,0.0
T095,2011,6,CULEX PIPIENS,1.0,0.0
T095,2011,6,CULEX RESTUANS,14.0,0.0
T095,2011,6,CULEX TERRITANS,0.0,0.0
T095,2011,6,CULEX ERRATICUS,0.0,0.0
T095,2011,6,CULEX PIPIENS/RESTUANS,3.0,0.0
T095,2011,7,CULEX SALINARIUS,0.0,0.0
T095,2011,7,CULEX TARSALIS,0.0,0.0
T095,2011,7,CULEX PIPIENS,0.0,0.0
T095,2011,7,CULEX RESTUANS,24.0,0.0
T095,2011,7,CULEX TERRITANS,0.0,0.0
T095,2011,7,CULEX ERRATICUS,0.0,0.0
T095,2011,7,CULEX PIPIENS/RESTUANS,20.0,0.0
T095,2011,8,CULEX SALINARIUS,0.0,0.0
T095,2011,8,CULEX TARSALIS,0.0,0.0
T095,2011,8,CULEX PIPIENS,3.0,0.0
T095,2011,8,CULEX RESTUANS,9.0,0.0
T095,2011,8,CULEX TERRITANS,0.0,0.0
T095,2011,8,CULEX ERRATICUS,0.0,0.0
T095,2011,8,CULEX PIPIENS/RESTUANS,17.0,0.0
T095,2011,9,CULEX SALINARIUS,0.0,0.0
T095,2011,9,CULEX TARSALIS,0.0,0.0
T095,2011,9,CULEX PIPIENS,13.0,0.0
T095,2011,9,CULEX RESTUANS,3.0,0.0
T095,2011,9,CULEX TERRITANS,0.0,0.0
T095,2011,9,CULEX ERRATICUS,0.0,0.0
T095,2011,9,CULEX PIPIENS/RESTUANS,41.0,1.0
T095,2011,10,CULEX SALINARIUS,0.0,0.0
T095,2011,10,CULEX TARSALIS,0.0,0.0
T095,2011,10,CULEX PIPIENS,0.0,0.0
T095,2011,10,CULEX RESTUANS,0.0,0.0
T095,2011,10,CULEX TERRITANS,0.0,0.0
T095,2011,10,CULEX ERRATICUS,0.0,0.0
T095,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2013,5,CULEX SALINARIUS,0.0,0.0
T095,2013,5,CULEX TARSALIS,0.0,0.0
T095,2013,5,CULEX PIPIENS,0.0,0.0
T095,2013,5,CULEX RESTUANS,0.0,0.0
T095,2013,5,CULEX TERRITANS,0.0,0.0
T095,2013,5,CULEX ERRATICUS,0.0,0.0
T095,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2013,6,CULEX SALINARIUS,0.0,0.0
T095,2013,6,CULEX TARSALIS,0.0,0.0
T095,2013,6,CULEX PIPIENS,12.0,0.0
T095,2013,6,CULEX RESTUANS,3.0,0.0
T095,2013,6,CULEX TERRITANS,0.0,0.0
T095,2013,6,CULEX ERRATICUS,0.0,0.0
T095,2013,6,CULEX PIPIENS/RESTUANS,1.0,0.0
T095,2013,7,CULEX SALINARIUS,0.0,0.0
T095,2013,7,CULEX TARSALIS,0.0,0.0
T095,2013,7,CULEX PIPIENS,0.0,0.0
T095,2013,7,CULEX RESTUANS,0.0,0.0
T095,2013,7,CULEX TERRITANS,0.0,0.0
T095,2013,7,CULEX ERRATICUS,0.0,0.0
T095,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2013,8,CULEX SALINARIUS,0.0,0.0
T095,2013,8,CULEX TARSALIS,0.0,0.0
T095,2013,8,CULEX PIPIENS,0.0,0.0
T095,2013,8,CULEX RESTUANS,0.0,0.0
T095,2013,8,CULEX TERRITANS,0.0,0.0
T095,2013,8,CULEX ERRATICUS,0.0,0.0
T095,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2013,9,CULEX SALINARIUS,0.0,0.0
T095,2013,9,CULEX TARSALIS,0.0,0.0
T095,2013,9,CULEX PIPIENS,0.0,0.0
T095,2013,9,CULEX RESTUANS,0.0,0.0
T095,2013,9,CULEX TERRITANS,0.0,0.0
T095,2013,9,CULEX ERRATICUS,0.0,0.0
T095,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T095,2013,10,CULEX SALINARIUS,0.0,0.0
T095,2013,10,CULEX TARSALIS,0.0,0.0
T095,2013,10,CULEX PIPIENS,0.0,0.0
T095,2013,10,CULEX RESTUANS,0.0,0.0
T095,2013,10,CULEX TERRITANS,0.0,0.0
T095,2013,10,CULEX ERRATICUS,0.0,0.0
T095,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2007,5,CULEX SALINARIUS,0.0,0.0
T050,2007,5,CULEX TARSALIS,0.0,0.0
T050,2007,5,CULEX PIPIENS,0.0,0.0
T050,2007,5,CULEX RESTUANS,0.0,0.0
T050,2007,5,CULEX TERRITANS,0.0,0.0
T050,2007,5,CULEX ERRATICUS,0.0,0.0
T050,2007,5,CULEX PIPIENS/RESTUANS,1.0,0.0
T050,2007,6,CULEX SALINARIUS,0.0,0.0
T050,2007,6,CULEX TARSALIS,0.0,0.0
T050,2007,6,CULEX PIPIENS,0.0,0.0
T050,2007,6,CULEX RESTUANS,2.0,0.0
T050,2007,6,CULEX TERRITANS,0.0,0.0
T050,2007,6,CULEX ERRATICUS,0.0,0.0
T050,2007,6,CULEX PIPIENS/RESTUANS,1.0,0.0
T050,2007,7,CULEX SALINARIUS,0.0,0.0
T050,2007,7,CULEX TARSALIS,0.0,0.0
T050,2007,7,CULEX PIPIENS,1.0,0.0
T050,2007,7,CULEX RESTUANS,0.0,0.0
T050,2007,7,CULEX TERRITANS,0.0,0.0
T050,2007,7,CULEX ERRATICUS,0.0,0.0
T050,2007,7,CULEX PIPIENS/RESTUANS,6.0,0.0
T050,2007,8,CULEX SALINARIUS,0.0,0.0
T050,2007,8,CULEX TARSALIS,0.0,0.0
T050,2007,8,CULEX PIPIENS,12.0,0.0
T050,2007,8,CULEX RESTUANS,0.0,0.0
T050,2007,8,CULEX TERRITANS,0.0,0.0
T050,2007,8,CULEX ERRATICUS,0.0,0.0
T050,2007,8,CULEX PIPIENS/RESTUANS,45.0,0.0
T050,2007,9,CULEX SALINARIUS,0.0,0.0
T050,2007,9,CULEX TARSALIS,0.0,0.0
T050,2007,9,CULEX PIPIENS,0.0,0.0
T050,2007,9,CULEX RESTUANS,0.0,0.0
T050,2007,9,CULEX TERRITANS,0.0,0.0
T050,2007,9,CULEX ERRATICUS,0.0,0.0
T050,2007,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2007,10,CULEX SALINARIUS,0.0,0.0
T050,2007,10,CULEX TARSALIS,0.0,0.0
T050,2007,10,CULEX PIPIENS,0.0,0.0
T050,2007,10,CULEX RESTUANS,0.0,0.0
T050,2007,10,CULEX TERRITANS,0.0,0.0
T050,2007,10,CULEX ERRATICUS,0.0,0.0
T050,2007,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,5,CULEX SALINARIUS,0.0,0.0
T050,2009,5,CULEX TARSALIS,0.0,0.0
T050,2009,5,CULEX PIPIENS,0.0,0.0
T050,2009,5,CULEX RESTUANS,0.0,0.0
T050,2009,5,CULEX TERRITANS,0.0,0.0
T050,2009,5,CULEX ERRATICUS,0.0,0.0
T050,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,6,CULEX SALINARIUS,0.0,0.0
T050,2009,6,CULEX TARSALIS,0.0,0.0
T050,2009,6,CULEX PIPIENS,0.0,0.0
T050,2009,6,CULEX RESTUANS,0.0,0.0
T050,2009,6,CULEX TERRITANS,0.0,0.0
T050,2009,6,CULEX ERRATICUS,0.0,0.0
T050,2009,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,7,CULEX SALINARIUS,0.0,0.0
T050,2009,7,CULEX TARSALIS,0.0,0.0
T050,2009,7,CULEX PIPIENS,0.0,0.0
T050,2009,7,CULEX RESTUANS,0.0,0.0
T050,2009,7,CULEX TERRITANS,0.0,0.0
T050,2009,7,CULEX ERRATICUS,0.0,0.0
T050,2009,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,8,CULEX SALINARIUS,0.0,0.0
T050,2009,8,CULEX TARSALIS,0.0,0.0
T050,2009,8,CULEX PIPIENS,0.0,0.0
T050,2009,8,CULEX RESTUANS,0.0,0.0
T050,2009,8,CULEX TERRITANS,0.0,0.0
T050,2009,8,CULEX ERRATICUS,0.0,0.0
T050,2009,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,9,CULEX SALINARIUS,0.0,0.0
T050,2009,9,CULEX TARSALIS,0.0,0.0
T050,2009,9,CULEX PIPIENS,0.0,0.0
T050,2009,9,CULEX RESTUANS,0.0,0.0
T050,2009,9,CULEX TERRITANS,0.0,0.0
T050,2009,9,CULEX ERRATICUS,0.0,0.0
T050,2009,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2009,10,CULEX SALINARIUS,0.0,0.0
T050,2009,10,CULEX TARSALIS,0.0,0.0
T050,2009,10,CULEX PIPIENS,0.0,0.0
T050,2009,10,CULEX RESTUANS,0.0,0.0
T050,2009,10,CULEX TERRITANS,0.0,0.0
T050,2009,10,CULEX ERRATICUS,0.0,0.0
T050,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,5,CULEX SALINARIUS,0.0,0.0
T050,2011,5,CULEX TARSALIS,0.0,0.0
T050,2011,5,CULEX PIPIENS,0.0,0.0
T050,2011,5,CULEX RESTUANS,0.0,0.0
T050,2011,5,CULEX TERRITANS,0.0,0.0
T050,2011,5,CULEX ERRATICUS,0.0,0.0
T050,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,6,CULEX SALINARIUS,0.0,0.0
T050,2011,6,CULEX TARSALIS,0.0,0.0
T050,2011,6,CULEX PIPIENS,0.0,0.0
T050,2011,6,CULEX RESTUANS,0.0,0.0
T050,2011,6,CULEX TERRITANS,0.0,0.0
T050,2011,6,CULEX ERRATICUS,0.0,0.0
T050,2011,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,7,CULEX SALINARIUS,0.0,0.0
T050,2011,7,CULEX TARSALIS,0.0,0.0
T050,2011,7,CULEX PIPIENS,0.0,0.0
T050,2011,7,CULEX RESTUANS,0.0,0.0
T050,2011,7,CULEX TERRITANS,0.0,0.0
T050,2011,7,CULEX ERRATICUS,0.0,0.0
T050,2011,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,8,CULEX SALINARIUS,0.0,0.0
T050,2011,8,CULEX TARSALIS,0.0,0.0
T050,2011,8,CULEX PIPIENS,0.0,0.0
T050,2011,8,CULEX RESTUANS,0.0,0.0
T050,2011,8,CULEX TERRITANS,0.0,0.0
T050,2011,8,CULEX ERRATICUS,0.0,0.0
T050,2011,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,9,CULEX SALINARIUS,0.0,0.0
T050,2011,9,CULEX TARSALIS,0.0,0.0
T050,2011,9,CULEX PIPIENS,0.0,0.0
T050,2011,9,CULEX RESTUANS,0.0,0.0
T050,2011,9,CULEX TERRITANS,0.0,0.0
T050,2011,9,CULEX ERRATICUS,0.0,0.0
T050,2011,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2011,10,CULEX SALINARIUS,0.0,0.0
T050,2011,10,CULEX TARSALIS,0.0,0.0
T050,2011,10,CULEX PIPIENS,0.0,0.0
T050,2011,10,CULEX RESTUANS,0.0,0.0
T050,2011,10,CULEX TERRITANS,0.0,0.0
T050,2011,10,CULEX ERRATICUS,0.0,0.0
T050,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,5,CULEX SALINARIUS,0.0,0.0
T050,2013,5,CULEX TARSALIS,0.0,0.0
T050,2013,5,CULEX PIPIENS,0.0,0.0
T050,2013,5,CULEX RESTUANS,0.0,0.0
T050,2013,5,CULEX TERRITANS,0.0,0.0
T050,2013,5,CULEX ERRATICUS,0.0,0.0
T050,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,6,CULEX SALINARIUS,0.0,0.0
T050,2013,6,CULEX TARSALIS,0.0,0.0
T050,2013,6,CULEX PIPIENS,0.0,0.0
T050,2013,6,CULEX RESTUANS,0.0,0.0
T050,2013,6,CULEX TERRITANS,0.0,0.0
T050,2013,6,CULEX ERRATICUS,0.0,0.0
T050,2013,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,7,CULEX SALINARIUS,0.0,0.0
T050,2013,7,CULEX TARSALIS,0.0,0.0
T050,2013,7,CULEX PIPIENS,0.0,0.0
T050,2013,7,CULEX RESTUANS,0.0,0.0
T050,2013,7,CULEX TERRITANS,0.0,0.0
T050,2013,7,CULEX ERRATICUS,0.0,0.0
T050,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,8,CULEX SALINARIUS,0.0,0.0
T050,2013,8,CULEX TARSALIS,0.0,0.0
T050,2013,8,CULEX PIPIENS,0.0,0.0
T050,2013,8,CULEX RESTUANS,0.0,0.0
T050,2013,8,CULEX TERRITANS,0.0,0.0
T050,2013,8,CULEX ERRATICUS,0.0,0.0
T050,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,9,CULEX SALINARIUS,0.0,0.0
T050,2013,9,CULEX TARSALIS,0.0,0.0
T050,2013,9,CULEX PIPIENS,0.0,0.0
T050,2013,9,CULEX RESTUANS,0.0,0.0
T050,2013,9,CULEX TERRITANS,0.0,0.0
T050,2013,9,CULEX ERRATICUS,0.0,0.0
T050,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T050,2013,10,CULEX SALINARIUS,0.0,0.0
T050,2013,10,CULEX TARSALIS,0.0,0.0
T050,2013,10,CULEX PIPIENS,0.0,0.0
T050,2013,10,CULEX RESTUANS,0.0,0.0
T050,2013,10,CULEX TERRITANS,0.0,0.0
T050,2013,10,CULEX ERRATICUS,0.0,0.0
T050,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2007,5,CULEX SALINARIUS,0.0,0.0
T089,2007,5,CULEX TARSALIS,0.0,0.0
T089,2007,5,CULEX PIPIENS,0.0,0.0
T089,2007,5,CULEX RESTUANS,0.0,0.0
T089,2007,5,CULEX TERRITANS,0.0,0.0
T089,2007,5,CULEX ERRATICUS,0.0,0.0
T089,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2007,6,CULEX SALINARIUS,0.0,0.0
T089,2007,6,CULEX TARSALIS,0.0,0.0
T089,2007,6,CULEX PIPIENS,0.0,0.0
T089,2007,6,CULEX RESTUANS,3.0,0.0
T089,2007,6,CULEX TERRITANS,0.0,0.0
T089,2007,6,CULEX ERRATICUS,0.0,0.0
T089,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2007,7,CULEX SALINARIUS,0.0,0.0
T089,2007,7,CULEX TARSALIS,0.0,0.0
T089,2007,7,CULEX PIPIENS,1.0,0.0
T089,2007,7,CULEX RESTUANS,2.0,0.0
T089,2007,7,CULEX TERRITANS,0.0,0.0
T089,2007,7,CULEX ERRATICUS,0.0,0.0
T089,2007,7,CULEX PIPIENS/RESTUANS,4.0,0.0
T089,2007,8,CULEX SALINARIUS,1.0,0.0
T089,2007,8,CULEX TARSALIS,0.0,0.0
T089,2007,8,CULEX PIPIENS,33.0,1.0
T089,2007,8,CULEX RESTUANS,0.0,0.0
T089,2007,8,CULEX TERRITANS,0.0,0.0
T089,2007,8,CULEX ERRATICUS,0.0,0.0
T089,2007,8,CULEX PIPIENS/RESTUANS,38.0,0.0
T089,2007,9,CULEX SALINARIUS,0.0,0.0
T089,2007,9,CULEX TARSALIS,0.0,0.0
T089,2007,9,CULEX PIPIENS,3.0,0.0
T089,2007,9,CULEX RESTUANS,34.0,0.0
T089,2007,9,CULEX TERRITANS,0.0,0.0
T089,2007,9,CULEX ERRATICUS,0.0,0.0
T089,2007,9,CULEX PIPIENS/RESTUANS,33.0,0.0
T089,2007,10,CULEX SALINARIUS,0.0,0.0
T089,2007,10,CULEX TARSALIS,0.0,0.0
T089,2007,10,CULEX PIPIENS,0.0,0.0
T089,2007,10,CULEX RESTUANS,5.0,0.0
T089,2007,10,CULEX TERRITANS,0.0,0.0
T089,2007,10,CULEX ERRATICUS,0.0,0.0
T089,2007,10,CULEX PIPIENS/RESTUANS,1.0,0.0
T089,2009,5,CULEX SALINARIUS,0.0,0.0
T089,2009,5,CULEX TARSALIS,0.0,0.0
T089,2009,5,CULEX PIPIENS,0.0,0.0
T089,2009,5,CULEX RESTUANS,0.0,0.0
T089,2009,5,CULEX TERRITANS,0.0,0.0
T089,2009,5,CULEX ERRATICUS,0.0,0.0
T089,2009,5,CULEX PIPIENS/RESTUANS,1.0,0.0
T089,2009,6,CULEX SALINARIUS,0.0,0.0
T089,2009,6,CULEX TARSALIS,0.0,0.0
T089,2009,6,CULEX PIPIENS,3.0,0.0
T089,2009,6,CULEX RESTUANS,0.0,0.0
T089,2009,6,CULEX TERRITANS,0.0,0.0
T089,2009,6,CULEX ERRATICUS,0.0,0.0
T089,2009,6,CULEX PIPIENS/RESTUANS,3.0,0.0
T089,2009,7,CULEX SALINARIUS,0.0,0.0
T089,2009,7,CULEX TARSALIS,0.0,0.0
T089,2009,7,CULEX PIPIENS,1.0,0.0
T089,2009,7,CULEX RESTUANS,4.0,0.0
T089,2009,7,CULEX TERRITANS,0.0,0.0
T089,2009,7,CULEX ERRATICUS,0.0,0.0
T089,2009,7,CULEX PIPIENS/RESTUANS,8.0,0.0
T089,2009,8,CULEX SALINARIUS,0.0,0.0
T089,2009,8,CULEX TARSALIS,0.0,0.0
T089,2009,8,CULEX PIPIENS,4.0,0.0
T089,2009,8,CULEX RESTUANS,4.0,0.0
T089,2009,8,CULEX TERRITANS,1.0,0.0
T089,2009,8,CULEX ERRATICUS,0.0,0.0
T089,2009,8,CULEX PIPIENS/RESTUANS,4.0,0.0
T089,2009,9,CULEX SALINARIUS,0.0,0.0
T089,2009,9,CULEX TARSALIS,0.0,0.0
T089,2009,9,CULEX PIPIENS,5.0,0.0
T089,2009,9,CULEX RESTUANS,0.0,0.0
T089,2009,9,CULEX TERRITANS,0.0,0.0
T089,2009,9,CULEX ERRATICUS,0.0,0.0
T089,2009,9,CULEX PIPIENS/RESTUANS,13.0,0.0
T089,2009,10,CULEX SALINARIUS,0.0,0.0
T089,2009,10,CULEX TARSALIS,0.0,0.0
T089,2009,10,CULEX PIPIENS,0.0,0.0
T089,2009,10,CULEX RESTUANS,0.0,0.0
T089,2009,10,CULEX TERRITANS,0.0,0.0
T089,2009,10,CULEX ERRATICUS,0.0,0.0
T089,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2011,5,CULEX SALINARIUS,0.0,0.0
T089,2011,5,CULEX TARSALIS,0.0,0.0
T089,2011,5,CULEX PIPIENS,0.0,0.0
T089,2011,5,CULEX RESTUANS,0.0,0.0
T089,2011,5,CULEX TERRITANS,0.0,0.0
T089,2011,5,CULEX ERRATICUS,0.0,0.0
T089,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2011,6,CULEX SALINARIUS,0.0,0.0
T089,2011,6,CULEX TARSALIS,0.0,0.0
T089,2011,6,CULEX PIPIENS,0.0,0.0
T089,2011,6,CULEX RESTUANS,1.0,0.0
T089,2011,6,CULEX TERRITANS,0.0,0.0
T089,2011,6,CULEX ERRATICUS,0.0,0.0
T089,2011,6,CULEX PIPIENS/RESTUANS,2.0,0.0
T089,2011,7,CULEX SALINARIUS,0.0,0.0
T089,2011,7,CULEX TARSALIS,0.0,0.0
T089,2011,7,CULEX PIPIENS,0.0,0.0
T089,2011,7,CULEX RESTUANS,37.0,0.0
T089,2011,7,CULEX TERRITANS,0.0,0.0
T089,2011,7,CULEX ERRATICUS,0.0,0.0
T089,2011,7,CULEX PIPIENS/RESTUANS,30.0,0.0
T089,2011,8,CULEX SALINARIUS,0.0,0.0
T089,2011,8,CULEX TARSALIS,0.0,0.0
T089,2011,8,CULEX PIPIENS,3.0,0.0
T089,2011,8,CULEX RESTUANS,14.0,1.0
T089,2011,8,CULEX TERRITANS,0.0,0.0
T089,2011,8,CULEX ERRATICUS,0.0,0.0
T089,2011,8,CULEX PIPIENS/RESTUANS,21.0,0.0
T089,2011,9,CULEX SALINARIUS,0.0,0.0
T089,2011,9,CULEX TARSALIS,0.0,0.0
T089,2011,9,CULEX PIPIENS,10.0,0.0
T089,2011,9,CULEX RESTUANS,13.0,0.0
T089,2011,9,CULEX TERRITANS,0.0,0.0
T089,2011,9,CULEX ERRATICUS,0.0,0.0
T089,2011,9,CULEX PIPIENS/RESTUANS,13.0,1.0
T089,2011,10,CULEX SALINARIUS,0.0,0.0
T089,2011,10,CULEX TARSALIS,0.0,0.0
T089,2011,10,CULEX PIPIENS,0.0,0.0
T089,2011,10,CULEX RESTUANS,0.0,0.0
T089,2011,10,CULEX TERRITANS,0.0,0.0
T089,2011,10,CULEX ERRATICUS,0.0,0.0
T089,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2013,5,CULEX SALINARIUS,0.0,0.0
T089,2013,5,CULEX TARSALIS,0.0,0.0
T089,2013,5,CULEX PIPIENS,0.0,0.0
T089,2013,5,CULEX RESTUANS,0.0,0.0
T089,2013,5,CULEX TERRITANS,0.0,0.0
T089,2013,5,CULEX ERRATICUS,0.0,0.0
T089,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2013,6,CULEX SALINARIUS,0.0,0.0
T089,2013,6,CULEX TARSALIS,0.0,0.0
T089,2013,6,CULEX PIPIENS,3.0,0.0
T089,2013,6,CULEX RESTUANS,0.0,0.0
T089,2013,6,CULEX TERRITANS,0.0,0.0
T089,2013,6,CULEX ERRATICUS,0.0,0.0
T089,2013,6,CULEX PIPIENS/RESTUANS,18.0,1.0
T089,2013,7,CULEX SALINARIUS,0.0,0.0
T089,2013,7,CULEX TARSALIS,0.0,0.0
T089,2013,7,CULEX PIPIENS,0.0,0.0
T089,2013,7,CULEX RESTUANS,0.0,0.0
T089,2013,7,CULEX TERRITANS,0.0,0.0
T089,2013,7,CULEX ERRATICUS,0.0,0.0
T089,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2013,8,CULEX SALINARIUS,0.0,0.0
T089,2013,8,CULEX TARSALIS,0.0,0.0
T089,2013,8,CULEX PIPIENS,0.0,0.0
T089,2013,8,CULEX RESTUANS,0.0,0.0
T089,2013,8,CULEX TERRITANS,0.0,0.0
T089,2013,8,CULEX ERRATICUS,0.0,0.0
T089,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2013,9,CULEX SALINARIUS,0.0,0.0
T089,2013,9,CULEX TARSALIS,0.0,0.0
T089,2013,9,CULEX PIPIENS,0.0,0.0
T089,2013,9,CULEX RESTUANS,0.0,0.0
T089,2013,9,CULEX TERRITANS,0.0,0.0
T089,2013,9,CULEX ERRATICUS,0.0,0.0
T089,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T089,2013,10,CULEX SALINARIUS,0.0,0.0
T089,2013,10,CULEX TARSALIS,0.0,0.0
T089,2013,10,CULEX PIPIENS,0.0,0.0
T089,2013,10,CULEX RESTUANS,0.0,0.0
T089,2013,10,CULEX TERRITANS,0.0,0.0
T089,2013,10,CULEX ERRATICUS,0.0,0.0
T089,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T019,2007,5,CULEX SALINARIUS,0.0,0.0
T019,2007,5,CULEX TARSALIS,0.0,0.0
T019,2007,5,CULEX PIPIENS,0.0,0.0
T019,2007,5,CULEX RESTUANS,0.0,0.0
T019,2007,5,CULEX TERRITANS,0.0,0.0
T019,2007,5,CULEX ERRATICUS,0.0,0.0
