,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,cluster
4092,2009-06-12,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,17,0,35
4093,2009-06-12,CULEX RESTUANS,T073,41.773215,-87.60088,10,0,35
4094,2009-06-12,CULEX PIPIENS,T073,41.773215,-87.60088,1,0,35
4095,2009-06-12,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,3,0,8
4096,2009-06-12,CULEX RESTUANS,T074,41.822536,-87.66634300000001,2,0,8
4097,2009-06-12,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,1,0,34
4098,2009-06-12,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,2,0,11
4099,2009-06-12,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,6,0,13
4100,2009-06-12,CULEX RESTUANS,T114,41.798697,-87.736812,3,0,13
4101,2009-06-12,CULEX PIPIENS,T114,41.798697,-87.736812,1,0,13
4102,2009-06-12,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,3,0,23
4103,2009-06-12,CULEX PIPIENS,T063,41.82561,-87.726549,1,0,23
4104,2009-06-12,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,2,0,43
4105,2009-06-12,CULEX PIPIENS,T115,41.673408,-87.599862,1,0,43
4106,2009-06-12,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,3,0,25
4107,2009-06-12,CULEX RESTUANS,T138,41.726465000000005,-87.585413,1,0,25
4108,2009-06-12,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,54,0,32
4109,2009-06-12,CULEX PIPIENS,T200,41.678618,-87.559308,3,0,32
4110,2009-06-12,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,9,0,5
4111,2009-06-12,CULEX RESTUANS,T209,41.740641,-87.546587,2,0,5
4112,2009-06-12,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,6,0,44
4113,2009-06-12,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,2,0,32
4114,2009-06-12,CULEX PIPIENS,T128,41.704572,-87.56566600000001,2,0,32
4115,2009-06-12,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,10,0,11
4116,2009-06-12,CULEX PIPIENS,T102,41.750498,-87.605294,3,0,11
4117,2009-06-12,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,5,0,9
4118,2009-06-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,168,0,33
4119,2009-06-12,CULEX RESTUANS,T900,41.974689,-87.890615,49,0,33
4120,2009-06-12,CULEX PIPIENS,T900,41.974689,-87.890615,4,0,33
4121,2009-06-12,CULEX SALINARIUS,T900,41.974689,-87.890615,1,0,33
4122,2009-06-12,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,9,0,6
4123,2009-06-12,CULEX PIPIENS,T903,41.957799,-87.930995,3,0,6
4124,2009-06-12,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,8,0,24
4125,2009-06-12,CULEX RESTUANS,T223,41.973845000000004,-87.805059,3,0,24
4126,2009-06-12,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,1,0,20
4127,2009-06-12,CULEX RESTUANS,T225,41.743402,-87.731435,1,0,20
4128,2009-06-12,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,5,0,29
4129,2009-06-12,CULEX RESTUANS,T230,41.904194,-87.756155,1,0,29
4130,2009-06-12,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,14,0,16
4131,2009-06-12,CULEX RESTUANS,T002,41.95469,-87.800991,7,0,16
4132,2009-06-12,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,3,0,40
4133,2009-06-12,CULEX TERRITANS,T046,41.891118,-87.65449100000001,1,0,40
4134,2009-06-12,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,1,0,0
4135,2009-06-12,CULEX RESTUANS,T048,41.867108,-87.654224,5,0,0
4136,2009-06-12,CULEX PIPIENS,T048,41.867108,-87.654224,1,0,0
4137,2009-06-12,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,6,0,26
4138,2009-06-12,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,2,0,42
4139,2009-06-12,CULEX RESTUANS,T094,41.720848,-87.666014,2,0,42
4140,2009-06-12,CULEX RESTUANS,T148,42.01743,-87.68776899999999,1,0,15
4141,2009-06-12,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,76,1,37
4142,2009-06-12,CULEX RESTUANS,T011,41.944869,-87.832763,17,0,37
4143,2009-06-12,CULEX PIPIENS,T011,41.944869,-87.832763,1,0,37
4144,2009-06-12,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,1,0,7
4145,2009-06-12,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,1,0,48
4146,2009-06-12,CULEX RESTUANS,T028,41.986921,-87.689778,2,0,48
4147,2009-06-15,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,3,0,27
4148,2009-06-15,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,1,0,10
4149,2009-06-15,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,1,0,2
4150,2009-06-15,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,0,0
4151,2009-06-15,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,0,14
4152,2009-06-15,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,1,0,31
4153,2009-06-15,CULEX PIPIENS,T220,41.963976,-87.69181,1,0,31
4154,2009-06-15,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,2,0,17
4155,2009-06-15,CULEX RESTUANS,T043,41.857402,-87.694991,1,0,17
4156,2009-06-15,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,2,0,1
4157,2009-06-15,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,69,0,1
4158,2009-06-15,CULEX RESTUANS,T144,41.94016,-87.794896,9,0,1
4159,2009-06-15,CULEX PIPIENS,T144,41.94016,-87.794896,2,0,1
4160,2009-06-15,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,6,0,10
4161,2009-06-15,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,8
4162,2009-06-15,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,1,0,20
4163,2009-06-15,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,1,0,47
4164,2009-06-15,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,2,0,11
4165,2009-06-15,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,1,0,13
4166,2009-06-15,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,1,0,27
4167,2009-06-15,CULEX PIPIENS,T063,41.82561,-87.726549,1,0,23
4168,2009-06-15,CULEX RESTUANS,T115,41.673408,-87.599862,1,0,43
4169,2009-06-15,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,15,0,32
4170,2009-06-15,CULEX PIPIENS,T200,41.678618,-87.559308,1,0,32
4171,2009-06-15,CULEX TARSALIS,T200,41.678618,-87.559308,1,0,32
4172,2009-06-15,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,1,0,44
4173,2009-06-15,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,3,0,32
4174,2009-06-15,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,1,1,11
4175,2009-06-15,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,4,1,9
4176,2009-06-15,CULEX PIPIENS,T221,41.659112,-87.53869300000001,1,0,9
4177,2009-06-15,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,42,1,21
4178,2009-06-15,CULEX RESTUANS,T009,41.992478000000006,-87.862995,6,0,21
4179,2009-06-19,CULEX PIPIENS,T009,41.992478000000006,-87.862995,3,0,21
4180,2009-06-19,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,181,1,33
4181,2009-06-19,CULEX RESTUANS,T900,41.974689,-87.890615,15,0,33
4182,2009-06-19,CULEX PIPIENS,T900,41.974689,-87.890615,15,0,33
4183,2009-06-19,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,68,1,6
4184,2009-06-19,CULEX RESTUANS,T903,41.957799,-87.930995,14,1,6
4185,2009-06-19,CULEX PIPIENS,T903,41.957799,-87.930995,1,0,6
4186,2009-06-19,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,20,0,24
4187,2009-06-19,CULEX RESTUANS,T223,41.973845000000004,-87.805059,4,0,24
4188,2009-06-19,CULEX PIPIENS,T223,41.973845000000004,-87.805059,1,0,24
4189,2009-06-19,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,15,0,20
4190,2009-06-19,CULEX RESTUANS,T225,41.743402,-87.731435,5,0,20
4191,2009-06-19,CULEX PIPIENS,T225,41.743402,-87.731435,7,0,20
4192,2009-06-19,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,1,0,18
4193,2009-06-19,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.63981700000001,1,0,11
4194,2009-06-19,CULEX RESTUANS,T230,41.904194,-87.756155,1,0,29
4195,2009-06-19,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,2,0,14
4196,2009-06-19,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,3,0,14
4197,2009-06-19,CULEX RESTUANS,T049,41.896282,-87.655232,1,0,40
4198,2009-06-19,CULEX PIPIENS,T094,41.720848,-87.666014,1,0,42
4199,2009-06-19,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2
4200,2009-06-19,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,2,0,37
4201,2009-06-19,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,1,0,7
4202,2009-06-19,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,1,0,27
4203,2009-06-19,CULEX RESTUANS,T031,41.801497999999995,-87.763416,1,0,27
4204,2009-06-19,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,4,0,10
4205,2009-06-19,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,2,0,0
4206,2009-06-19,CULEX PIPIENS,T135,41.662014,-87.72460799999999,1,0,28
4207,2009-06-19,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,1,0,1
4208,2009-06-19,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,23
4209,2009-06-19,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,31
4210,2009-06-19,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,0,1
4211,2009-06-19,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,1,0,1
4212,2009-06-19,CULEX RESTUANS,T144,41.94016,-87.794896,2,0,1
4213,2009-06-19,CULEX PIPIENS,T144,41.94016,-87.794896,1,0,1
4214,2009-06-19,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,1,0,10
4215,2009-06-19,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,1,0,16
4216,2009-06-19,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,2,0,28
4217,2009-06-19,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,1,0,13
4218,2009-06-19,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,2,0,47
4219,2009-06-19,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,11,0,35
4220,2009-06-19,CULEX RESTUANS,T073,41.773215,-87.60088,2,0,35
4221,2009-06-19,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,1,0,8
4222,2009-06-19,CULEX PIPIENS,T074,41.822536,-87.66634300000001,1,0,8
4223,2009-06-19,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,35
4224,2009-06-19,CULEX RESTUANS,T079,41.766202,-87.562889,1,0,35
4225,2009-06-19,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,0,11
4226,2009-06-19,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,3,0,43
4227,2009-06-19,CULEX PIPIENS,T115,41.673408,-87.599862,2,0,43
4228,2009-06-19,CULEX PIPIENS,T138,41.726465000000005,-87.585413,1,0,25
4229,2009-06-19,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,4,0,32
4230,2009-06-19,CULEX PIPIENS,T200,41.678618,-87.559308,2,0,32
4231,2009-06-19,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,14,0,5
4232,2009-06-19,CULEX RESTUANS,T209,41.740641,-87.546587,2,0,5
4233,2009-06-19,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,3,0,44
4234,2009-06-19,CULEX PIPIENS,T212,41.680946,-87.535198,1,0,44
4235,2009-06-19,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,4,0,9
4236,2009-06-19,CULEX PIPIENS,T221,41.659112,-87.53869300000001,1,0,9
4237,2009-06-19,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,2,0,21
4238,2009-06-19,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,63,0,33
4239,2009-06-19,CULEX RESTUANS,T900,41.974689,-87.890615,8,0,33
4240,2009-06-19,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,2,0,6
4241,2009-06-19,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,9,0,20
4242,2009-06-19,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,1,0,18
4243,2009-06-19,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,1,0,29
4244,2009-06-19,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,1,0,14
4245,2009-06-19,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,2,0,14
4246,2009-06-19,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,2,0,40
4247,2009-06-19,CULEX RESTUANS,T046,41.891118,-87.65449100000001,2,0,40
4248,2009-06-19,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,2,0,0
4249,2009-06-19,CULEX RESTUANS,T048,41.867108,-87.654224,3,0,0
4250,2009-06-19,CULEX PIPIENS,T048,41.867108,-87.654224,1,0,0
4251,2009-06-19,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,1,0,15
4252,2009-06-19,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2
4253,2009-06-19,CULEX RESTUANS,T159,41.732984,-87.649642,5,0,2
4254,2009-06-19,CULEX TERRITANS,T159,41.732984,-87.649642,1,0,2
4255,2009-06-19,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,1,0,0
4256,2009-06-19,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,1,0,28
4257,2009-06-19,CULEX RESTUANS,T135,41.662014,-87.72460799999999,1,0,28
4258,2009-06-19,CULEX SALINARIUS,T135,41.662014,-87.72460799999999,1,0,28
4259,2009-06-19,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,1,0,38
4260,2009-06-19,CULEX SALINARIUS,T145,41.878114000000004,-87.629798,1,0,38
4261,2009-06-19,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,3
4262,2009-06-19,CULEX RESTUANS,T047,41.868142,-87.696269,1,0,17
4263,2009-06-19,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,3,0,1
4264,2009-06-19,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,1
4265,2009-06-19,CULEX RESTUANS,T061,41.801179,-87.679447,2,0,8
4266,2009-06-19,CULEX PIPIENS,T061,41.801179,-87.679447,1,0,8
4267,2009-06-19,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,1,0,13
4268,2009-06-19,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,3,0,47
4269,2009-06-19,CULEX RESTUANS,T069,41.768388,-87.678649,2,0,47
4270,2009-06-19,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,2,0,35
4271,2009-06-19,CULEX RESTUANS,T073,41.773215,-87.60088,1,0,35
4272,2009-06-22,CULEX PIPIENS,T073,41.773215,-87.60088,2,0,35
4273,2009-06-22,CULEX RESTUANS,T079,41.766202,-87.562889,3,0,35
4274,2009-06-22,CULEX PIPIENS,T079,41.766202,-87.562889,2,0,35
4275,2009-06-22,CULEX PIPIENS,T081,41.821582,-87.62779599999999,2,0,45
4276,2009-06-22,CULEX RESTUANS,T082,41.803422999999995,-87.642984,1,0,34
4277,2009-06-22,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,1,0,13
4278,2009-06-22,CULEX RESTUANS,T114,41.798697,-87.736812,3,0,13
4279,2009-06-22,CULEX RESTUANS,T138,41.726465000000005,-87.585413,1,0,25
4280,2009-06-22,CULEX PIPIENS,T138,41.726465000000005,-87.585413,1,0,25
4281,2009-06-22,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,4,0,32
4282,2009-06-22,CULEX RESTUANS,T200,41.678618,-87.559308,3,0,32
4283,2009-06-22,CULEX PIPIENS,T200,41.678618,-87.559308,4,0,32
4284,2009-06-22,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,3,0,5
4285,2009-06-22,CULEX RESTUANS,T209,41.740641,-87.546587,2,0,5
4286,2009-06-22,CULEX PIPIENS,T209,41.740641,-87.546587,3,0,5
4287,2009-06-22,CULEX RESTUANS,T212,41.680946,-87.535198,1,0,44
4288,2009-06-22,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,1,0,9
4289,2009-06-22,CULEX RESTUANS,T221,41.659112,-87.53869300000001,1,0,9
4290,2009-06-22,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,19,0,33
4291,2009-06-22,CULEX RESTUANS,T900,41.974689,-87.890615,9,1,33
4292,2009-06-22,CULEX PIPIENS,T900,41.974689,-87.890615,2,0,33
4293,2009-06-22,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,3,0,6
4294,2009-06-22,CULEX RESTUANS,T903,41.957799,-87.930995,1,0,6
4295,2009-06-22,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,13,0,20
4296,2009-06-22,CULEX RESTUANS,T225,41.743402,-87.731435,2,0,20
4297,2009-06-22,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,6,0,16
4298,2009-06-22,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,3,0,40
4299,2009-06-22,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,9,0,0
4300,2009-06-22,CULEX RESTUANS,T048,41.867108,-87.654224,5,0,0
4301,2009-06-22,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0,40
4302,2009-06-22,CULEX RESTUANS,T049,41.896282,-87.655232,2,0,40
4303,2009-06-22,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,11,0,26
4304,2009-06-22,CULEX RESTUANS,T054,41.921965,-87.632085,2,0,26
4305,2009-06-22,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,42
4306,2009-06-22,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,4,0,15
4307,2009-06-22,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,4,0,29
4308,2009-06-22,CULEX RESTUANS,T153,41.907645,-87.760886,1,0,29
4309,2009-06-22,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2
4310,2009-06-22,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,0,37
4311,2009-06-22,CULEX RESTUANS,T011,41.944869,-87.832763,3,0,37
4312,2009-06-22,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,3,0,48
4313,2009-06-22,CULEX RESTUANS,T028,41.986921,-87.689778,2,0,48
4314,2009-06-22,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,21,0,27
4315,2009-06-22,CULEX RESTUANS,T031,41.801497999999995,-87.763416,1,0,27
4316,2009-06-22,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,3,0,10
4317,2009-06-22,CULEX PIPIENS,T033,41.906638,-87.701431,1,0,10
4318,2009-06-22,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,30,0,28
4319,2009-06-22,CULEX RESTUANS,T135,41.662014,-87.72460799999999,1,0,28
4320,2009-06-22,CULEX PIPIENS,T135,41.662014,-87.72460799999999,2,0,28
4321,2009-06-22,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,1,0,10
4322,2009-06-22,CULEX RESTUANS,T147,41.932094,-87.700117,2,0,10
4323,2009-06-22,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,14,0,1
4324,2009-06-26,CULEX RESTUANS,T151,41.916265,-87.800515,1,0,1
4325,2009-06-26,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,1,28
4326,2009-06-26,CULEX RESTUANS,T158,41.682587,-87.707973,1,0,28
4327,2009-06-26,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,17,0,14
4328,2009-06-26,CULEX RESTUANS,T218,41.948167,-87.730698,1,0,14
4329,2009-06-26,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,10,0,31
4330,2009-06-26,CULEX RESTUANS,T220,41.963976,-87.69181,1,0,31
4331,2009-06-26,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,2,0,39
4332,2009-06-26,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,3
4333,2009-06-26,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,1,0,17
4334,2009-06-26,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,10,0,1
4335,2009-06-26,CULEX RESTUANS,T013,41.923738,-87.785288,2,0,1
4336,2009-06-26,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,1,0,41
4337,2009-06-26,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,19,0,1
4338,2009-06-26,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,1
4339,2009-06-26,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,5,0,16
4340,2009-06-26,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,1,0,28
4341,2009-06-26,CULEX PIPIENS,T095,41.704336,-87.70373599999999,1,0,28
4342,2009-06-26,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,1,0,41
4343,2009-06-26,CULEX RESTUANS,T039,41.911823999999996,-87.726737,1,0,41
4344,2009-06-26,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,8
4345,2009-06-26,CULEX PIPIENS,T061,41.801179,-87.679447,1,0,8
4346,2009-06-26,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,2,0,20
4347,2009-06-26,CULEX RESTUANS,T066,41.77166,-87.703047,2,0,20
4348,2009-06-26,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,15,0,35
4349,2009-06-26,CULEX RESTUANS,T073,41.773215,-87.60088,4,0,35
4350,2009-06-26,CULEX PIPIENS,T073,41.773215,-87.60088,3,0,35
4351,2009-06-26,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,35
4352,2009-06-26,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,11
4353,2009-06-26,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,1,0,45
4354,2009-06-26,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,4,0,34
4355,2009-06-26,CULEX RESTUANS,T082,41.803422999999995,-87.642984,1,0,34
4356,2009-06-26,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,11,0,13
4357,2009-06-26,CULEX RESTUANS,T114,41.798697,-87.736812,3,0,13
4358,2009-06-26,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,4,0,23
4359,2009-06-26,CULEX RESTUANS,T063,41.82561,-87.726549,2,0,23
4360,2009-06-26,CULEX PIPIENS,T063,41.82561,-87.726549,3,0,23
4361,2009-06-26,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,6,0,43
4362,2009-06-26,CULEX RESTUANS,T115,41.673408,-87.599862,1,0,43
4363,2009-06-26,CULEX PIPIENS,T115,41.673408,-87.599862,3,0,43
4364,2009-06-26,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,12,0,25
4365,2009-06-26,CULEX RESTUANS,T138,41.726465000000005,-87.585413,3,0,25
4366,2009-06-26,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,8,0,32
4367,2009-06-26,CULEX RESTUANS,T200,41.678618,-87.559308,2,0,32
4368,2009-06-26,CULEX PIPIENS,T200,41.678618,-87.559308,2,0,32
4369,2009-06-26,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,7,0,5
4370,2009-06-26,CULEX PIPIENS,T209,41.740641,-87.546587,1,0,5
4371,2009-06-26,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,2,0,44
4372,2009-06-26,CULEX RESTUANS,T212,41.680946,-87.535198,1,0,44
4373,2009-06-26,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,1,0,32
4374,2009-06-26,CULEX PIPIENS,T128,41.704572,-87.56566600000001,1,0,32
4375,2009-06-26,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,3,0,11
4376,2009-06-26,CULEX PIPIENS,T102,41.750498,-87.605294,2,0,11
4377,2009-06-26,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,2,0,9
4378,2009-06-26,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,7,0,21
4379,2009-06-26,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,46,0,33
4380,2009-06-26,CULEX RESTUANS,T900,41.974689,-87.890615,12,0,33
4381,2009-06-26,CULEX PIPIENS,T900,41.974689,-87.890615,6,0,33
4382,2009-06-26,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,11,0,6
4383,2009-06-26,CULEX RESTUANS,T903,41.957799,-87.930995,1,0,6
4384,2009-06-26,CULEX PIPIENS,T903,41.957799,-87.930995,1,0,6
4385,2009-06-26,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,6,0,29
4386,2009-06-26,CULEX PIPIENS/RESTUANS,T223,41.973845000000004,-87.805059,22,0,24
4387,2009-06-26,CULEX RESTUANS,T223,41.973845000000004,-87.805059,3,0,24
4388,2009-06-26,CULEX PIPIENS,T223,41.973845000000004,-87.805059,2,0,24
4389,2009-06-26,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,76,0,20
4390,2009-06-26,CULEX RESTUANS,T225,41.743402,-87.731435,6,0,20
4391,2009-06-26,CULEX PIPIENS,T225,41.743402,-87.731435,7,0,20
4392,2009-06-26,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,2,0,25
4393,2009-06-26,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,1,0,18
4394,2009-06-26,CULEX PIPIENS/RESTUANS,T229,41.753411,-87.63981700000001,2,0,11
4395,2009-06-26,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,8,1,29
4396,2009-06-26,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,3,0,14
